pesel,exam_type,score,attempt_number,exam_date,city
40190603700,PRACTICE,55.099999999999994,1,2019-05-06,Lodz - Maratonska
40190603700,PRACTICE,74.1,2,2019-05-06,Lodz - Maratonska
40190603700,PRACTICE,79.8,3,2019-05-06,Jelenia Gora
80265671300,PRACTICE,78.85,1,2019-05-03,Katowice
66704041200,PRACTICE,83,1,2019-05-10,Opole
50506609600,PRACTICE,88,1,2019-05-09,Slupsk
12884725000,PRACTICE,72.2,1,2019-05-06,Rybnik
12884725000,PRACTICE,49.4,2,2019-05-06,Mlawa
12884725000,PRACTICE,58.9,3,2019-05-06,Krosno
12884725000,PRACTICE,85.5,4,2019-05-06,Bilgoraj
26831606300,PRACTICE,81,1,2019-05-09,Elblag
80101576600,PRACTICE,55,1,2019-05-10,Czestochowa
80101576600,PRACTICE,59,2,2019-05-10,Gdynia
80101576600,PRACTICE,82,3,2019-05-10,Elblag
52430238000,PRACTICE,54.15,1,2019-05-03,Nysa
52430238000,PRACTICE,67.45,2,2019-05-03,Elblag
52430238000,PRACTICE,74.1,3,2019-05-03,Bilgoraj
52430238000,PRACTICE,85.5,4,2019-05-03,Krasnik
59844613500,PRACTICE,51,1,2019-05-10,Jastrzebie Zdroj
59844613500,PRACTICE,77,2,2019-05-10,Zielona Gora
73986745600,PRACTICE,93.1,1,2019-05-06,Lukow
26207716800,PRACTICE,51.3,1,2019-05-06,Mlawa
26207716800,PRACTICE,84.55,2,2019-05-06,Koszalin
50850788800,PRACTICE,58.9,1,2019-05-06,Tarnogrzeg
50850788800,PRACTICE,56.05,2,2019-05-06,Warszawa - Odlewnicza
50850788800,PRACTICE,81.7,3,2019-05-06,Jastrzebie Zdroj
46229829900,PRACTICE,79,1,2019-05-09,Oswiecim
60497997600,PRACTICE,91.19999999999999,1,2019-05-06,Bydgoszcz
85577451700,PRACTICE,90,1,2019-05-09,Gorzow Wielkopolski
81666940200,PRACTICE,60.8,1,2019-05-03,Lubin
81666940200,PRACTICE,81.7,2,2019-05-03,Krakow - Balicka
50652872900,PRACTICE,100,1,2019-05-10,Krosno
20974840200,PRACTICE,73,1,2019-05-10,Inowroclaw
20974840200,PRACTICE,51,2,2019-05-10,Kamienna Gora
20974840200,PRACTICE,99,3,2019-05-10,Elblag
89776635000,PRACTICE,67,1,2019-05-10,Tychy
89776635000,PRACTICE,61,2,2019-05-10,Lodz - Smutna
89776635000,PRACTICE,91,3,2019-05-10,Rybnik
41864479200,PRACTICE,50,1,2019-05-09,Olsztyn
41864479200,PRACTICE,80,2,2019-05-09,Ostrowiec Swietokrzyski
17159040700,PRACTICE,58.9,1,2019-05-03,Jastrzebie Zdroj
17159040700,PRACTICE,55.099999999999994,2,2019-05-03,Wroclaw
17159040700,PRACTICE,81.7,3,2019-05-03,Gorzow Wielkopolski
16719021400,PRACTICE,57,1,2019-05-09,Krakow - Nowohucka
16719021400,PRACTICE,70,2,2019-05-09,Jelenia Gora
16719021400,PRACTICE,95,3,2019-05-09,Piotrkow Trybunalski
54084842400,PRACTICE,90,1,2019-05-10,Nowy Targ
15575959000,PRACTICE,71,1,2019-05-09,Kedzierzyn Kozle
15575959000,PRACTICE,62,2,2019-05-09,Radom - Radomskiego
15575959000,PRACTICE,94,3,2019-05-09,Dabrowa Gornicza
34478263000,PRACTICE,93,1,2019-05-09,Bialystok
02880897300,PRACTICE,76,1,2019-05-09,Wroclaw
40603305900,PRACTICE,66,1,2019-05-09,Grojec
40603305900,PRACTICE,70,2,2019-05-09,Przemysl
40603305900,PRACTICE,87,3,2019-05-09,Poznan
05377594300,PRACTICE,69,1,2019-05-10,Kielce
05377594300,PRACTICE,92,2,2019-05-10,Gdynia
52748362300,PRACTICE,71,1,2019-05-09,Sieradz
52748362300,PRACTICE,60,2,2019-05-09,Suwalki
52748362300,PRACTICE,68,3,2019-05-09,Lukow
52748362300,PRACTICE,94,4,2019-05-09,Wroclaw
37196827800,PRACTICE,77,1,2019-05-10,Slupsk
25225406900,PRACTICE,69,1,2019-05-10,Olesnica
25225406900,PRACTICE,58,2,2019-05-10,Piotrkow Trybunalski
25225406900,PRACTICE,73,3,2019-05-10,Jelenia Gora
25225406900,PRACTICE,82,4,2019-05-10,Walbrzych
32028203200,PRACTICE,80.75,1,2019-05-03,Gdynia
75691331300,PRACTICE,68.39999999999999,1,2019-05-03,Sieradz
75691331300,PRACTICE,77.89999999999999,2,2019-05-03,Luban
58938293200,PRACTICE,51.3,1,2019-05-06,Opole
58938293200,PRACTICE,47.5,2,2019-05-06,Lomza
58938293200,PRACTICE,59.849999999999994,3,2019-05-06,Glogow
58938293200,PRACTICE,90.25,4,2019-05-06,Olesnica
15673367200,PRACTICE,74,1,2019-05-10,Pila
15673367200,PRACTICE,84,2,2019-05-10,Koszalin
26313200900,PRACTICE,51,1,2019-05-09,Krakow - Nowohucka
26313200900,PRACTICE,54,2,2019-05-09,Kozienice
26313200900,PRACTICE,61,3,2019-05-09,Lomza
26313200900,PRACTICE,50,4,2019-05-09,Konin
26313200900,PRACTICE,91,5,2019-05-09,Olesnica
14468782200,PRACTICE,86,1,2019-05-10,Lomza
29778930000,PRACTICE,61,1,2019-05-09,Nowy Sacz
29778930000,PRACTICE,93,2,2019-05-09,Krakow - Nowohucka
56708854400,PRACTICE,78,1,2019-05-09,Rzeszow
50113971900,PRACTICE,63.65,1,2019-05-06,Pila
50113971900,PRACTICE,93.1,2,2019-05-06,Konin
50383286700,PRACTICE,62.699999999999996,1,2019-05-06,Przemysl
50383286700,PRACTICE,82.64999999999999,2,2019-05-06,Koszalin
46045050500,PRACTICE,68,1,2019-05-09,Tychy
46045050500,PRACTICE,87,2,2019-05-09,Dabrowa Gornicza
84273758300,PRACTICE,70.3,1,2019-05-06,Chelm
84273758300,PRACTICE,65.55,2,2019-05-06,Dabrowa Gornicza
84273758300,PRACTICE,83.6,3,2019-05-06,Tarnogrzeg
87047385300,PRACTICE,54.15,1,2019-05-06,Luban
87047385300,PRACTICE,82.64999999999999,2,2019-05-06,Katowice
76089667700,PRACTICE,70,1,2019-05-10,Plock
76089667700,PRACTICE,89,2,2019-05-10,Jelenia Gora
15684672100,PRACTICE,92.14999999999999,1,2019-05-03,Barlinek
41477255500,PRACTICE,69.35,1,2019-05-03,Poznan
41477255500,PRACTICE,53.199999999999996,2,2019-05-03,Torun
41477255500,PRACTICE,76.95,3,2019-05-03,Krakow - Balicka
63124164000,PRACTICE,78.85,1,2019-05-06,Klodzko
02014726800,PRACTICE,78.85,1,2019-05-03,Tychy
61922201800,PRACTICE,100,1,2019-05-09,Krasnik
34879997200,PRACTICE,63,1,2019-05-09,Zwolen
34879997200,PRACTICE,51,2,2019-05-09,Warszawa - Bemowo
34879997200,PRACTICE,72,3,2019-05-09,Bielsk Podlaski
34879997200,PRACTICE,76,4,2019-05-09,Krasnik
45618305600,PRACTICE,91,1,2019-05-09,Slupsk
22152493400,PRACTICE,63,1,2019-05-09,Lomza
22152493400,PRACTICE,61,2,2019-05-09,Skierniewice
22152493400,PRACTICE,65,3,2019-05-09,Slupsk
22152493400,PRACTICE,87,4,2019-05-09,Zamosc
42926166500,PRACTICE,61,1,2019-05-09,Krasnik
42926166500,PRACTICE,65,2,2019-05-09,Warszawa - Radarowa
42926166500,PRACTICE,81,3,2019-05-09,Nowy Targ
46099450800,PRACTICE,80.75,1,2019-05-06,Ostrowiec Swietokrzyski
80534636000,PRACTICE,95.0,1,2019-05-03,Katowice
18755754200,PRACTICE,52,1,2019-05-10,Lukow
18755754200,PRACTICE,51,2,2019-05-10,Bialystok
18755754200,PRACTICE,61,3,2019-05-10,Gorzow Wielkopolski
18755754200,PRACTICE,90,4,2019-05-10,Bielsk Podlaski
69891730800,PRACTICE,95.0,1,2019-05-06,Kalisz
63704169300,PRACTICE,67,1,2019-05-10,Krakow - Balicka
63704169300,PRACTICE,89,2,2019-05-10,Zwolen
75618006200,PRACTICE,98,1,2019-05-09,Nysa
66903527800,PRACTICE,95.0,1,2019-05-03,Boleslawiec
14659421200,PRACTICE,88.35,1,2019-05-03,Piotrkow Trybunalski
59270188200,PRACTICE,56,1,2019-05-10,Nowy Sacz
59270188200,PRACTICE,73,2,2019-05-10,Ostrowiec Swietokrzyski
59270188200,PRACTICE,69,3,2019-05-10,Zielona Gora
59270188200,PRACTICE,91,4,2019-05-10,Tarnow
86846660000,PRACTICE,95,1,2019-05-09,Oswiecim
84266934200,PRACTICE,95,1,2019-05-09,Swidnica
38457155200,PRACTICE,60.8,1,2019-05-06,Inowroclaw
38457155200,PRACTICE,57.949999999999996,2,2019-05-06,Tychy
38457155200,PRACTICE,88.35,3,2019-05-06,Warszawa - Odlewnicza
57893205500,PRACTICE,63,1,2019-05-10,Lubin
57893205500,PRACTICE,57,2,2019-05-10,Inowroclaw
57893205500,PRACTICE,66,3,2019-05-10,Zwolen
57893205500,PRACTICE,61,4,2019-05-10,Inowroclaw
57893205500,PRACTICE,62,5,2019-05-10,Plock
57893205500,PRACTICE,88,6,2019-05-10,Skierniewice
12208200300,PRACTICE,82,1,2019-05-09,Olawa
38616278600,PRACTICE,81.7,1,2019-05-06,Skierniewice
78532365900,PRACTICE,63.65,1,2019-05-03,Grojec
78532365900,PRACTICE,53.199999999999996,2,2019-05-03,Boleslawiec
78532365900,PRACTICE,51.3,3,2019-05-03,Bielsk Podlaski
78532365900,PRACTICE,72.2,4,2019-05-03,Warszawa - Radarowa
78532365900,PRACTICE,72.2,5,2019-05-03,Olsztyn
78532365900,PRACTICE,59.849999999999994,6,2019-05-03,Wroclaw
78532365900,PRACTICE,79.8,7,2019-05-03,Warszawa - Odlewnicza
44305747800,PRACTICE,66,1,2019-05-09,Ostroleka
44305747800,PRACTICE,83,2,2019-05-09,Kozienice
00244086800,PRACTICE,77,1,2019-05-09,Dabrowa Gornicza
47162401000,PRACTICE,86,1,2019-05-09,Bialystok
42184909100,PRACTICE,81,1,2019-05-10,Olesnica
76057126100,PRACTICE,52,1,2019-05-09,Leszno
76057126100,PRACTICE,65,2,2019-05-09,Zamosc
76057126100,PRACTICE,71,3,2019-05-09,Klodzko
76057126100,PRACTICE,65,4,2019-05-09,Konin
76057126100,PRACTICE,69,5,2019-05-09,Suwalki
76057126100,PRACTICE,89,6,2019-05-09,Tychy
52850934800,PRACTICE,91,1,2019-05-10,Radom
74221964700,PRACTICE,74.1,1,2019-05-06,Poznan
74221964700,PRACTICE,73.14999999999999,2,2019-05-06,Czestochowa
74221964700,PRACTICE,91.19999999999999,3,2019-05-06,Kedzierzyn Kozle
18502937000,PRACTICE,91.19999999999999,1,2019-05-03,Inowroclaw
57210592700,PRACTICE,60,1,2019-05-10,Jelenia Gora
57210592700,PRACTICE,73,2,2019-05-10,Ostroleka
57210592700,PRACTICE,73,3,2019-05-10,Gorzow Wielkopolski
57210592700,PRACTICE,86,4,2019-05-10,Biala Podlaska
76531205000,PRACTICE,84,1,2019-05-09,Ostrowiec Swietokrzyski
33249301100,PRACTICE,80.75,1,2019-05-03,Pulawy
22862375100,PRACTICE,71,1,2019-05-09,Nysa
22862375100,PRACTICE,73,2,2019-05-09,Inowroclaw
22862375100,PRACTICE,52,3,2019-05-09,Szczecinek
22862375100,PRACTICE,55,4,2019-05-09,Elblag
22862375100,PRACTICE,66,5,2019-05-09,Radom - Radomskiego
22862375100,PRACTICE,89,6,2019-05-09,Wloclawek
78805769900,PRACTICE,70,1,2019-05-10,Gorzow Wielkopolski
78805769900,PRACTICE,55,2,2019-05-10,Szczecin
78805769900,PRACTICE,86,3,2019-05-10,Ostrowiec Swietokrzyski
33529322800,PRACTICE,51,1,2019-05-09,Bilgoraj
33529322800,PRACTICE,50,2,2019-05-09,Klodzko
33529322800,PRACTICE,65,3,2019-05-09,Bytom
33529322800,PRACTICE,97,4,2019-05-09,Bydgoszcz
71860096600,PRACTICE,87,1,2019-05-10,Nowy Sacz
78857057400,PRACTICE,58.9,1,2019-05-06,Milicz
78857057400,PRACTICE,78.85,2,2019-05-06,Olsztyn
87166453300,PRACTICE,54.15,1,2019-05-03,Krosno
87166453300,PRACTICE,69.35,2,2019-05-03,Grudziadz
87166453300,PRACTICE,56.05,3,2019-05-03,Jastrzebie Zdroj
87166453300,PRACTICE,76.95,4,2019-05-03,Lublin
57866323100,PRACTICE,76.0,1,2019-05-03,Wroclaw
23272461800,PRACTICE,84.55,1,2019-05-03,Glogow
84054684400,PRACTICE,52.25,1,2019-05-03,Elblag
84054684400,PRACTICE,68.39999999999999,2,2019-05-03,Kozienice
84054684400,PRACTICE,88.35,3,2019-05-03,Bilgoraj
29864097600,PRACTICE,51.3,1,2019-05-03,Lublin
29864097600,PRACTICE,90.25,2,2019-05-03,Katowice
60543209600,PRACTICE,92,1,2019-05-09,Koszalin
00134857100,PRACTICE,91.19999999999999,1,2019-05-06,Bialystok
55728817100,PRACTICE,53,1,2019-05-10,Warszawa - Bemowo
55728817100,PRACTICE,54,2,2019-05-10,Nowy Targ
55728817100,PRACTICE,100,3,2019-05-10,Bielsk Podlaski
36639586100,PRACTICE,51.3,1,2019-05-06,Rybnik
36639586100,PRACTICE,95.0,2,2019-05-06,Kalisz
10103079000,PRACTICE,95.0,1,2019-05-06,Lukow
45607970000,PRACTICE,74.1,1,2019-05-06,Chelm
45607970000,PRACTICE,57.0,2,2019-05-06,Sochaczew
45607970000,PRACTICE,79.8,3,2019-05-06,Olsztyn
65146386700,PRACTICE,48.449999999999996,1,2019-05-03,Tarnow
65146386700,PRACTICE,81.7,2,2019-05-03,Krosno
32827606500,PRACTICE,87.39999999999999,1,2019-05-06,Krasnik
76121735600,PRACTICE,85.5,1,2019-05-06,Chelm
74989682700,PRACTICE,81,1,2019-06-10,Tarnow
26794705700,PRACTICE,67,1,2019-06-10,Lukow
26794705700,PRACTICE,69,2,2019-06-10,Leszno
26794705700,PRACTICE,77,3,2019-06-10,Inowroclaw
62803883000,PRACTICE,85,1,2019-06-10,Olawa
29560592300,PRACTICE,73,1,2019-06-11,Krosno
29560592300,PRACTICE,75,2,2019-06-11,Bielsko Biala
77236059400,PRACTICE,64.6,1,2019-06-05,Siedlce
77236059400,PRACTICE,88.35,2,2019-06-05,Nowy Sacz
15553451400,PRACTICE,73,1,2019-06-10,Ciechanow
15553451400,PRACTICE,63,2,2019-06-10,Bilgoraj
15553451400,PRACTICE,56,3,2019-06-10,Szczecinek
15553451400,PRACTICE,89,4,2019-06-10,Luban
81990404600,PRACTICE,63.65,1,2019-06-05,Milicz
81990404600,PRACTICE,71.25,2,2019-06-05,Radom - Radomskiego
81990404600,PRACTICE,59.849999999999994,3,2019-06-05,Gorzow Wielkopolski
81990404600,PRACTICE,76.95,4,2019-06-05,Ostrowiec Swietokrzyski
88087434600,PRACTICE,77,1,2019-06-10,Bilgoraj
62763226600,PRACTICE,68,1,2019-06-11,Zielona Gora
62763226600,PRACTICE,86,2,2019-06-11,Grudziadz
49327636000,PRACTICE,74,1,2019-06-11,Bydgoszcz
49327636000,PRACTICE,56,2,2019-06-11,Gdynia
49327636000,PRACTICE,54,3,2019-06-11,Leszno
49327636000,PRACTICE,54,4,2019-06-11,Warszawa - Radarowa
49327636000,PRACTICE,93,5,2019-06-11,Olawa
74474159800,PRACTICE,91,1,2019-06-10,Radom
16325193400,PRACTICE,63.65,1,2019-06-04,Lublin
16325193400,PRACTICE,76.95,2,2019-06-04,Krosno
89637346200,PRACTICE,77.89999999999999,1,2019-06-04,Sochaczew
73451839100,PRACTICE,63,1,2019-06-11,Ostrowiec Swietokrzyski
73451839100,PRACTICE,60,2,2019-06-11,Bilgoraj
73451839100,PRACTICE,75,3,2019-06-11,Gorzow Wielkopolski
77183872800,PRACTICE,62,1,2019-06-11,Glogow
77183872800,PRACTICE,67,2,2019-06-11,Dabrowa Gornicza
77183872800,PRACTICE,67,3,2019-06-11,Tarnow
77183872800,PRACTICE,51,4,2019-06-11,Mlawa
77183872800,PRACTICE,59,5,2019-06-11,Lodz - Maratonska
77183872800,PRACTICE,65,6,2019-06-11,Gorzow Wielkopolski
77183872800,PRACTICE,71,7,2019-06-11,Ostrowiec Swietokrzyski
77183872800,PRACTICE,91,8,2019-06-11,Warszawa - Radarowa
03975996500,PRACTICE,53.199999999999996,1,2019-06-05,Tarnogrzeg
03975996500,PRACTICE,79.8,2,2019-06-05,Jastrzebie Zdroj
16578990800,PRACTICE,57,1,2019-06-10,Boleslawiec
16578990800,PRACTICE,61,2,2019-06-10,Radom - Radomskiego
16578990800,PRACTICE,92,3,2019-06-10,Krasnik
40166803600,PRACTICE,97,1,2019-06-11,Olsztyn
42443010700,PRACTICE,63.65,1,2019-06-05,Warszawa - Radarowa
42443010700,PRACTICE,51.3,2,2019-06-05,Biala Podlaska
42443010700,PRACTICE,80.75,3,2019-06-05,Bydgoszcz
42764690500,PRACTICE,81.7,1,2019-06-04,Mlawa
71038763900,PRACTICE,51,1,2019-06-11,Radom
71038763900,PRACTICE,78,2,2019-06-11,Swidnica
45746071700,PRACTICE,69.35,1,2019-06-04,Krasnik
45746071700,PRACTICE,70.3,2,2019-06-04,Zwolen
45746071700,PRACTICE,56.05,3,2019-06-04,Pila
45746071700,PRACTICE,81.7,4,2019-06-04,Radom
77233927500,PRACTICE,75.05,1,2019-06-05,Milicz
89323482000,PRACTICE,100,1,2019-06-11,Bielsk Podlaski
42515398900,PRACTICE,66.5,1,2019-06-04,Warszawa - Odlewnicza
42515398900,PRACTICE,70.3,2,2019-06-04,Jastrzebie Zdroj
42515398900,PRACTICE,81.7,3,2019-06-04,Jastrzebie Zdroj
77304012800,PRACTICE,84.55,1,2019-06-05,Leszno
89137068100,PRACTICE,53.199999999999996,1,2019-06-04,Katowice
89137068100,PRACTICE,55.099999999999994,2,2019-06-04,Warszawa - Radarowa
89137068100,PRACTICE,57.949999999999996,3,2019-06-04,Barlinek
89137068100,PRACTICE,79.8,4,2019-06-04,Szczecinek
31181773100,PRACTICE,80,1,2019-06-11,Kielce
44003146800,PRACTICE,65,1,2019-06-10,Luban
44003146800,PRACTICE,97,2,2019-06-10,Leszno
78318240400,PRACTICE,49.4,1,2019-06-05,Bialystok
78318240400,PRACTICE,82.64999999999999,2,2019-06-05,Lukow
81632855500,PRACTICE,61.75,1,2019-06-04,Lukow
81632855500,PRACTICE,69.35,2,2019-06-04,Olsztyn
81632855500,PRACTICE,68.39999999999999,3,2019-06-04,Lukow
81632855500,PRACTICE,70.3,4,2019-06-04,Lodz - Maratonska
81632855500,PRACTICE,75.05,5,2019-06-04,Radom - Radomskiego
15185742100,PRACTICE,85.5,1,2019-06-05,Konin
49631647000,PRACTICE,56,1,2019-06-11,Lubin
49631647000,PRACTICE,77,2,2019-06-11,Szczecinek
05561010000,PRACTICE,91.19999999999999,1,2019-06-04,Kalisz
81069326400,PRACTICE,52,1,2019-06-10,Mlawa
81069326400,PRACTICE,92,2,2019-06-10,Opole
01008441800,PRACTICE,69.35,1,2019-06-05,Grudziadz
01008441800,PRACTICE,58.9,2,2019-06-05,Zwolen
01008441800,PRACTICE,59.849999999999994,3,2019-06-05,Gorzow Wielkopolski
01008441800,PRACTICE,86.45,4,2019-06-05,Nysa
73808799200,PRACTICE,84,1,2019-06-10,Bytom
31235518600,PRACTICE,81,1,2019-06-10,Bilgoraj
57164578700,PRACTICE,76.0,1,2019-06-04,Plock
02969407600,PRACTICE,73,1,2019-06-11,Jelenia Gora
02969407600,PRACTICE,85,2,2019-06-11,Koszalin
69790442300,PRACTICE,90.25,1,2019-06-05,Krosno
86784140600,PRACTICE,99,1,2019-06-10,Sieradz
30412055200,PRACTICE,97,1,2019-06-10,Slupsk
27551613800,PRACTICE,83,1,2019-06-11,Ciechanow
85858283400,PRACTICE,58,1,2019-06-11,Pila
85858283400,PRACTICE,69,2,2019-06-11,Krakow - Nowohucka
85858283400,PRACTICE,99,3,2019-06-11,Grojec
29319825600,PRACTICE,51.3,1,2019-06-04,Dabrowa Gornicza
29319825600,PRACTICE,69.35,2,2019-06-04,Glogow
29319825600,PRACTICE,93.1,3,2019-06-04,Suwalki
00947799300,PRACTICE,64.6,1,2019-06-04,Milicz
00947799300,PRACTICE,76.95,2,2019-06-04,Bydgoszcz
89395598800,PRACTICE,85,1,2019-06-11,Lomza
76946345000,PRACTICE,64.6,1,2019-06-05,Lodz - Smutna
76946345000,PRACTICE,93.1,2,2019-06-05,Piotrkow Trybunalski
74493357600,PRACTICE,81,1,2019-06-10,Czestochowa
64956233200,PRACTICE,93,1,2019-06-11,Leszno
52059456600,PRACTICE,58.9,1,2019-06-05,Biala Podlaska
52059456600,PRACTICE,62.699999999999996,2,2019-06-05,Bialystok
52059456600,PRACTICE,62.699999999999996,3,2019-06-05,Klodzko
52059456600,PRACTICE,68.39999999999999,4,2019-06-05,Dabrowa Gornicza
52059456600,PRACTICE,93.1,5,2019-06-05,Szczecinek
59488778000,PRACTICE,86,1,2019-06-11,Legnica
73225375100,PRACTICE,95,1,2019-06-10,Klodzko
01129399200,PRACTICE,54.15,1,2019-06-05,Czestochowa
01129399200,PRACTICE,76.95,2,2019-06-05,Nowy Targ
01463556500,PRACTICE,63.65,1,2019-06-05,Sochaczew
01463556500,PRACTICE,85.5,2,2019-06-05,Poznan
02151006400,PRACTICE,62.699999999999996,1,2019-06-04,Dabrowa Gornicza
02151006400,PRACTICE,80.75,2,2019-06-04,Gdansk
70667063700,PRACTICE,79.8,1,2019-06-05,Olesnica
02451448900,PRACTICE,87,1,2019-06-10,Rybnik
07848364300,PRACTICE,85.5,1,2019-06-05,Pulawy
52111864400,PRACTICE,48.449999999999996,1,2019-06-05,Rzeszow
52111864400,PRACTICE,76.95,2,2019-06-05,Warszawa - Odlewnicza
63759574900,PRACTICE,69.35,1,2019-06-04,Lomza
63759574900,PRACTICE,68.39999999999999,2,2019-06-04,Nowy Sacz
63759574900,PRACTICE,55.099999999999994,3,2019-06-04,Olsztyn
63759574900,PRACTICE,72.2,4,2019-06-04,Gdynia
63759574900,PRACTICE,66.5,5,2019-06-04,Nowy Sacz
63759574900,PRACTICE,84.55,6,2019-06-04,Chelm
33983819800,PRACTICE,90.25,1,2019-06-05,Przemysl
27125398400,PRACTICE,83,1,2019-06-11,Boleslawiec
58749640000,PRACTICE,59.849999999999994,1,2019-06-04,Wroclaw
58749640000,PRACTICE,47.5,2,2019-06-04,Nowy Sacz
58749640000,PRACTICE,82.64999999999999,3,2019-06-04,Kielce
12947627900,PRACTICE,98,1,2019-06-11,Gdynia
62285776200,PRACTICE,53,1,2019-06-11,Sieradz
62285776200,PRACTICE,87,2,2019-06-11,Krasnik
43897600900,PRACTICE,60.8,1,2019-06-05,Gdynia
43897600900,PRACTICE,83.6,2,2019-06-05,Krakow - Balicka
73579330700,PRACTICE,62,1,2019-06-10,Gorzow Wielkopolski
73579330700,PRACTICE,87,2,2019-06-10,Radom
21596976100,PRACTICE,52.25,1,2019-06-04,Sochaczew
21596976100,PRACTICE,82.64999999999999,2,2019-06-04,Olawa
04869043900,PRACTICE,53.199999999999996,1,2019-06-05,Lomza
04869043900,PRACTICE,65.55,2,2019-06-05,Bialystok
04869043900,PRACTICE,70.3,3,2019-06-05,Gdansk
04869043900,PRACTICE,58.9,4,2019-06-05,Warszawa - Radarowa
04869043900,PRACTICE,75.05,5,2019-06-05,Gdansk
35512925700,PRACTICE,73.14999999999999,1,2019-06-05,Szczecin
35512925700,PRACTICE,85.5,2,2019-06-05,Kozienice
86235415400,PRACTICE,89,1,2019-06-11,Konin
10451597000,PRACTICE,63,1,2019-06-11,Ciechanow
10451597000,PRACTICE,79,2,2019-06-11,Suwalki
64219899200,PRACTICE,47.5,1,2019-06-05,Gorzow Wielkopolski
64219899200,PRACTICE,60.8,2,2019-06-05,Walbrzych
64219899200,PRACTICE,75.05,3,2019-06-05,Szczecinek
89083928800,PRACTICE,64.6,1,2019-06-04,Walbrzych
89083928800,PRACTICE,62.699999999999996,2,2019-06-04,Ostroleka
89083928800,PRACTICE,72.2,3,2019-06-04,Tarnogrzeg
89083928800,PRACTICE,61.75,4,2019-06-04,Nowy Targ
89083928800,PRACTICE,61.75,5,2019-06-04,Piotrkow Trybunalski
89083928800,PRACTICE,51.3,6,2019-06-04,Olsztyn
89083928800,PRACTICE,64.6,7,2019-06-04,Olawa
89083928800,PRACTICE,83.6,8,2019-06-04,Krasnik
67226182600,PRACTICE,91,1,2019-06-11,Krakow - Balicka
19868966200,PRACTICE,79.8,1,2019-06-05,Ciechanow
52680107100,PRACTICE,65,1,2019-06-11,Olesnica
52680107100,PRACTICE,63,2,2019-06-11,Nysa
52680107100,PRACTICE,65,3,2019-06-11,Bilgoraj
52680107100,PRACTICE,70,4,2019-06-11,Luban
52680107100,PRACTICE,56,5,2019-06-11,Oswiecim
52680107100,PRACTICE,62,6,2019-06-11,Kalisz
52680107100,PRACTICE,77,7,2019-06-11,Lodz - Maratonska
85561339100,PRACTICE,67,1,2019-06-11,Warszawa - Odlewnicza
85561339100,PRACTICE,100,2,2019-06-11,Suwalki
40759970000,PRACTICE,85.5,1,2019-06-04,Klodzko
26739839000,PRACTICE,99,1,2019-06-10,Ostroleka
78104322800,PRACTICE,91,1,2019-06-11,Boleslawiec
65646478500,PRACTICE,78.85,1,2019-06-04,Nowy Targ
83177061200,PRACTICE,87,1,2019-06-11,Elblag
25915968400,PRACTICE,73,1,2019-06-11,Ciechanow
25915968400,PRACTICE,73,2,2019-06-11,Warszawa - Radarowa
25915968400,PRACTICE,58,3,2019-06-11,Radom - Radomskiego
25915968400,PRACTICE,50,4,2019-06-11,Boleslawiec
25915968400,PRACTICE,80,5,2019-06-11,Nowy Targ
76099939800,PRACTICE,83.6,1,2019-06-04,Leszno
07307186400,PRACTICE,87,1,2019-06-10,Pulawy
58680169900,PRACTICE,93,1,2019-06-10,Przemysl
61229481000,PRACTICE,89,1,2019-06-11,Tarnogrzeg
08987419900,PRACTICE,94,1,2019-06-10,Koszalin
37995642400,PRACTICE,94,1,2019-06-11,Mlawa
68210548000,PRACTICE,78.85,1,2019-06-04,Lubin
08696310100,PRACTICE,68,1,2019-06-11,Kedzierzyn Kozle
08696310100,PRACTICE,73,2,2019-06-11,Wloclawek
08696310100,PRACTICE,98,3,2019-06-11,Wloclawek
47390794300,PRACTICE,75.05,1,2019-06-05,Slupsk
74884992800,PRACTICE,58.9,1,2019-06-04,Opole
74884992800,PRACTICE,85.5,2,2019-06-04,Katowice
81535677800,PRACTICE,63.65,1,2019-06-04,Pila
81535677800,PRACTICE,78.85,2,2019-06-04,Opole
85964858300,PRACTICE,57.0,1,2019-06-04,Przemysl
85964858300,PRACTICE,80.75,2,2019-06-04,Lukow
19763442800,PRACTICE,71.25,1,2019-06-04,Warszawa - Bemowo
19763442800,PRACTICE,67.45,2,2019-06-04,Slupsk
19763442800,PRACTICE,83.6,3,2019-06-04,Sieradz
14946442300,PRACTICE,63,1,2019-06-11,Leszno
14946442300,PRACTICE,62,2,2019-06-11,Konin
14946442300,PRACTICE,51,3,2019-06-11,Ciechanow
14946442300,PRACTICE,75,4,2019-06-11,Olesnica
07055931000,PRACTICE,74,1,2019-06-10,Czestochowa
07055931000,PRACTICE,67,2,2019-06-10,Plock
07055931000,PRACTICE,65,3,2019-06-10,Kedzierzyn Kozle
07055931000,PRACTICE,77,4,2019-06-10,Elblag
36255268600,PRACTICE,70,1,2019-06-10,Sochaczew
36255268600,PRACTICE,77,2,2019-06-10,Szczecin
16343133900,PRACTICE,51.3,1,2019-06-05,Czestochowa
16343133900,PRACTICE,61.75,2,2019-06-05,Walbrzych
16343133900,PRACTICE,82.64999999999999,3,2019-06-05,Pila
58322561500,PRACTICE,54.15,1,2019-06-05,Bytom
58322561500,PRACTICE,85.5,2,2019-06-05,Nowy Sacz
